ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
101271,0.020313245,0.016588027,0.015002879,0.014292981,0.011119916,0.006733441,0.002731949
101573,0.030140195,0.029575964,0.026544368,0.025446408,0.025343838,0.05233414,0.004960833
101525,0.035979361,0.029273375,0.022962018,0.019997069,0.004717873,0.011330146,0.001818058
101361,0.148862484,0.136868758,0.098124491,0.084262937,0.100165921,0.064486903,0.021627191
100705,0.050010225,0.042418608,0.023983931,0.018845949,0.003344346,0.005467424,0.002329236
101200,0.070156124,0.068101502,0.062478535,0.059117777,0.045828034,0.062735781,0.005915249
101141,0.045662418,0.033637993,0.030485559,0.026041877,0.004089818,0.024798579,0.003016009
101119,0.090470492,0.057936295,0.039835128,0.028939422,0.00709146,0.030419411,0.003738102
100487,0.04230444,0.034266752,0.025453043,0.021675886,0.004220203,0.016167977,0.002240015
100233,0.07367069,0.072828446,0.037775596,0.033403207,0.065302206,0.052912802,0.018191462
100364,0.132381366,0.087147156,0.090062404,0.079161701,0.022800019,0.012510211,0.002787123
100555,0.152519591,0.08205823,0.094207835,0.078535724,0.132023433,0.079829838,0.012331677
101554,0.076369727,0.064542933,0.055195681,0.05082392,0.005315056,0.023750501,0.002798048
101079,0.018831282,0.012009545,0.008952779,0.007644522,0.002664439,0.010224127,0.002476478
100323,0.065168119,0.05887749,0.026609503,0.018218206,0.003261491,0.006240884,0.002382279
101640,0.075932791,0.061851073,0.033708242,0.025633037,0.00238762,0.005715368,0.001664261
101655,0.017405996,0.016270797,0.015604293,0.015208059,0.013756508,0.019614976,0.002903608
100200,0.13902572,0.076402824,0.103442276,0.091032589,0.026341528,0.022967816,0.002470461
100847,0.070981172,0.058821018,0.044428807,0.037322144,0.003518996,0.006479063,0.00178727
100235,0.054492507,0.042580125,0.029264291,0.024536002,0.004353325,0.01095952,0.002603142
100693,0.066989636,0.062749673,0.037653593,0.030990224,0.004258023,0.005521788,0.002399616
101683,0.061052915,0.051318998,0.045787215,0.041776842,0.00300794,0.005451843,0.00248504
100751,0.106855349,0.099685911,0.074084706,0.063942558,0.004136127,0.006708954,0.003134226
101760,0.061781908,0.048424024,0.047641307,0.043419273,0.010430001,0.006041583,0.002466226
100305,0.047584571,0.039926127,0.032322227,0.029284842,0.033398086,0.037185781,0.006067218
101771,0.021499014,0.015652364,0.014835089,0.013459967,0.010929697,0.024417751,0.003547541
100138,0.056331435,0.043520503,0.020674679,0.014258853,0.006293794,0.008590194,0.00211082
100257,0.016717286,0.012976195,0.005592968,0.004372909,0.00232705,0.004417058,0.001946617
100208,0.15384268,0.097439537,0.098632892,0.083516836,0.097852826,0.003608163,0.012796045
101413,0.061293895,0.035297687,0.025371599,0.017676416,0.015528893,0.0461888,0.003951857
101304,0.051655614,0.022756343,0.04326488,0.041243453,0.028497092,0.014373533,0.014748344
100450,0.085900227,0.080435649,0.049337625,0.038497742,0.007881829,0.00773001,0.003916757
100066,0.044921984,0.038381646,0.029158627,0.025462603,0.003059139,0.014746054,0.002657218
100533,0.019060704,0.009430367,0.007375612,0.005909898,0.002581353,0.004975307,0.002883773
100389,0.006397725,0.006813108,0.003951743,0.003910544,0.003647377,0.003982152,0.00265993
100050,0.016173694,0.007824691,0.012275908,0.011842085,0.006115059,0.015405265,0.001169662
101454,0.159584498,0.098658123,0.104629972,0.087198897,0.004872304,0.003351316,0.001787013
101160,0.046815789,0.043230404,0.026005589,0.022587448,0.017450814,0.035290793,0.003430214
101670,0.163665269,0.154787897,0.095008341,0.078049562,0.014275819,0.003609393,0.002703057
101685,0.034119115,0.022743927,0.020773513,0.017970311,0.012263458,0.013229292,0.002953312
101337,0.118730207,0.075522326,0.089282985,0.080153705,0.011264539,0.004130464,0.0020751
100728,0.065616493,0.059543709,0.053239798,0.048929471,0.005947325,0.006658356,0.003577886
100538,0.101064549,0.062624962,0.051175361,0.042022428,0.004267409,0.004488255,0.001829418
101346,0.031280827,0.025172106,0.009014525,0.006437415,0.002605024,0.003120087,0.001961628
101458,0.052351204,0.047665986,0.042680779,0.039357146,0.004634092,0.004458164,0.001480649
101787,0.0394524,0.028709067,0.024692512,0.021748535,0.003749894,0.005011875,0.003323322
101628,0.020945687,0.016849177,0.007076206,0.00532804,0.002401097,0.002706677,0.00181744
101017,0.039673125,0.030659668,0.015823508,0.011551424,0.00524352,0.007037741,0.002957074
100307,0.078274899,0.053332833,0.062090925,0.055637913,0.027989259,0.053414316,0.002082223
101366,0.028901397,0.030301225,0.010686706,0.008590289,0.005170532,0.003348779,0.00237435
100810,0.024684561,0.014060031,0.014262076,0.01373424,0.003780915,0.013601752,0.00209228
100082,0.032381748,0.025538639,0.018285649,0.014836872,0.007469889,0.008574279,0.003246747
101392,0.040328211,0.032704674,0.014539474,0.010955144,0.002885604,0.004934952,0.002112978
100127,0.042013791,0.025084182,0.029293716,0.025342283,0.004963047,0.009312963,0.001738564
101149,0.044726055,0.038870342,0.025964608,0.02057248,0.003761945,0.002964882,0.002190793
100966,0.017601249,0.009721386,0.004829256,0.004033803,0.002669225,0.004836716,0.00222511
101298,0.145455448,0.13074781,0.104473611,0.090662084,0.002932249,0.00487905,0.001101706
100617,0.066972606,0.066562295,0.038460434,0.03026367,0.06605846,0.03439028,0.014013652
100732,0.028184929,0.022665097,0.018834188,0.017578505,0.003270067,0.010788659,0.003179133
101363,0.033084206,0.028222986,0.024976785,0.02360002,0.004344363,0.02415227,0.002450313
100683,0.044657977,0.039755316,0.034223696,0.031399421,0.009954221,0.016930914,0.002440378
101456,0.055589311,0.013331533,0.040264715,0.036390673,0.00570721,0.017544207,0.002877015
100435,0.020117883,0.014525711,0.014727619,0.014001804,0.011025445,0.025221774,0.001628443
100774,0.014063364,0.006253329,0.007951736,0.007267771,0.006549591,0.020526754,0.00378753
100432,0.021293317,0.018733122,0.009625109,0.008531919,0.008988468,0.011942375,0.002902337
100961,0.011917159,0.007116748,0.006821353,0.006588957,0.006193052,0.011755215,0.003653485
101736,0.011714077,0.00607759,0.005906368,0.005830963,0.005820677,0.007295441,0.003014546
100107,0.034546198,0.029330905,0.015802019,0.011805297,0.003421573,0.003810934,0.00270155
101735,0.010309349,0.010238734,0.010146111,0.010103625,0.010092909,0.077153939,0.011095657
100917,0.050440932,0.042759566,0.029733586,0.02371974,0.002612955,0.00368842,0.001968084
100995,0.059222836,0.031201151,0.046130689,0.041218701,0.008229702,0.008924993,0.002956828
101487,0.047619812,0.044392428,0.026437501,0.020765968,0.002757348,0.006267221,0.002130543
100673,0.093997359,0.065119344,0.043327757,0.030928448,0.003643585,0.007261825,0.003206254
100937,0.190157841,0.1234358,0.116396328,0.094066158,0.010927528,0.010904317,0.001966969
101335,0.084861695,0.071410003,0.035347789,0.024665394,0.00299487,0.002385023,0.001806848
100294,0.095005911,0.041763017,0.076586967,0.070448134,0.031203342,0.019961567,0.059366918
100055,0.026811212,0.024482403,0.018224532,0.01600996,0.002837109,0.009405286,0.00338551
100895,0.004364417,0.00449893,0.004339551,0.004331319,0.004083935,0.018484727,0.00604391
100569,0.037624894,0.033593432,0.022322091,0.01846417,0.002453348,0.008433833,0.001708793
