ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100233,0.117665824,0.130501539,0.620096596,0.733013037,0.246370548,0.131101004,0.897297038
100364,0.047338674,0.237982273,0.418422722,0.503769726,0.965599372,0.944299439,0.997235335
100555,0.009462573,0.080641028,0.140898152,0.181020388,0.177910234,0.01272857,0.976441354
101554,0.109229199,0.331931738,0.476322886,0.539305436,0.961541336,0.432470851,0.992123143
101079,0.530329916,0.798568355,0.884616036,0.91025214,0.984648113,0.832899134,0.990196187
100323,0.042314185,0.154768053,0.60561544,0.709208882,0.99174257,0.931135618,0.989965688
101640,0.131430809,0.392471929,0.781369439,0.857955238,0.989953228,0.965544344,0.99707844
101655,0.144162568,0.385324327,0.517098784,0.592230027,0.887499534,0.92417036,0.99833835
100200,0.011393366,0.150548756,0.208747822,0.268495699,0.919713198,0.880667589,0.998619378
100847,0.068870671,0.220655629,0.401747173,0.482612257,0.995051854,0.981542544,0.998595481
100235,0.184688324,0.451095476,0.673908721,0.734084473,0.975793034,0.76178785,0.986560698
100693,0.117532615,0.213743176,0.681068069,0.775575738,0.986636353,0.970093335,0.994352036
101683,0.106000105,0.296896902,0.413436167,0.488955943,0.996986999,0.991590726,0.998252816
100751,0.051150516,0.163449126,0.50752226,0.617052049,0.98036587,0.965943862,0.992567302
101760,0.051991716,0.232701363,0.324946191,0.401635084,0.982634985,0.989238462,0.998206759
100305,0.150991786,0.315360596,0.427107157,0.46669709,0.398326327,0.412145222,0.98435068
101771,0.42585635,0.807918746,0.812263907,0.869923132,0.843691553,0.750789098,0.994739699
100138,0.163691577,0.413358698,0.74443977,0.807696695,0.974249928,0.920830365,0.995219699
100257,0.532235473,0.712151828,0.939185303,0.959705789,0.984835615,0.964595456,0.993123717
100208,-0.000592301,0.139038068,0.271258887,0.339613329,0.407978839,0.993522096,0.918527
101413,0.131233097,0.376656463,0.595577719,0.670324817,0.917390211,0.170516363,0.993927928
101304,0.090022921,0.801608058,0.315528834,0.366259127,0.715734749,0.93942953,0.936229417
100450,0.038620394,0.126744043,0.465340209,0.566331311,0.958357851,0.890093081,0.971782518
